,country,year,sex,age,cases
868,BZ,2006,m,0-14,3
869,BZ,2007,m,0-14,1
870,BZ,2008,m,0-14,1
871,CA,1980,m,0-14,12
872,CA,1981,m,0-14,8
873,CA,1982,m,0-14,6
874,CA,1983,m,0-14,9
875,CA,1984,m,0-14,3
876,CA,1985,m,0-14,11
877,CA,1986,m,0-14,9
878,CA,1987,m,0-14,9
879,CA,1988,m,0-14,4
880,CA,1989,m,0-14,10
881,CA,1990,m,0-14,3
882,CA,1991,m,0-14,7
883,CA,1992,m,0-14,6
884,CA,1993,m,0-14,8
885,CA,1994,m,0-14,2
886,CA,1995,m,0-14,1
887,CA,1996,m,0-14,3
888,CA,1997,m,0-14,0
889,CA,1998,m,0-14,4
890,CA,1999,m,0-14,0
891,CA,2000,m,0-14,5
892,CA,2001,m,0-14,6
893,CA,2002,m,0-14,0
894,CA,2003,m,0-14,1
895,CA,2004,m,0-14,2
896,CA,2005,m,0-14,3
897,CA,2006,m,0-14,2
898,CA,2007,m,0-14,5
899,CA,2008,m,0-14,2
900,CD,1980,m,0-14,0
901,CD,1981,m,0-14,0
902,CD,1982,m,0-14,0
903,CD,1983,m,0-14,0
904,CD,1984,m,0-14,0
905,CD,1985,m,0-14,0
906,CD,1986,m,0-14,0
907,CD,1987,m,0-14,0
908,CD,1988,m,0-14,0
909,CD,1989,m,0-14,0
910,CD,1990,m,0-14,0
911,CD,1991,m,0-14,0
912,CD,1992,m,0-14,0
913,CD,1993,m,0-14,0
914,CD,1994,m,0-14,0
915,CD,1995,m,0-14,373
916,CD,1996,m,0-14,228
917,CD,1997,m,0-14,259
918,CD,1998,m,0-14,455
919,CD,1999,m,0-14,474
920,CD,2000,m,0-14,485
921,CD,2001,m,0-14,581
922,CD,2002,m,0-14,649
923,CD,2003,m,0-14,854
924,CD,2004,m,0-14,1195
925,CD,2005,m,0-14,1321
926,CD,2006,m,0-14,1122
927,CD,2007,m,0-14,1343
928,CD,2008,m,0-14,1515
929,CF,1980,m,0-14,0
930,CF,1981,m,0-14,0
931,CF,1982,m,0-14,0
932,CF,1983,m,0-14,0
933,CF,1984,m,0-14,0
934,CF,1985,m,0-14,0
935,CF,1986,m,0-14,0
936,CF,1987,m,0-14,0
937,CF,1988,m,0-14,0
938,CF,1989,m,0-14,0
939,CF,1990,m,0-14,0
940,CF,1991,m,0-14,0
941,CF,1995,m,0-14,38
942,CF,1996,m,0-14,46
943,CF,1997,m,0-14,54
944,CF,1998,m,0-14,28
945,CF,1999,m,0-14,28
946,CF,2000,m,0-14,0
947,CF,2001,m,0-14,15
948,CF,2002,m,0-14,76
949,CF,2003,m,0-14,0
950,CF,2004,m,0-14,12
951,CF,2005,m,0-14,29
952,CF,2006,m,0-14,48
953,CF,2007,m,0-14,0
954,CF,2008,m,0-14,68
955,CG,1980,m,0-14,0
956,CG,1981,m,0-14,0
957,CG,1982,m,0-14,0
958,CG,1983,m,0-14,0
959,CG,1984,m,0-14,0
960,CG,1985,m,0-14,0
961,CG,1986,m,0-14,0
962,CG,1987,m,0-14,0
963,CG,1988,m,0-14,0
964,CG,1989,m,0-14,0
965,CG,1990,m,0-14,0
966,CG,1991,m,0-14,0
967,CG,1992,m,0-14,0
968,CG,1993,m,0-14,0
969,CG,1994,m,0-14,0
970,CG,1995,m,0-14,16
971,CG,1996,m,0-14,0
972,CG,1997,m,0-14,0
973,CG,1998,m,0-14,0
974,CG,1999,m,0-14,17
975,CG,2000,m,0-14,0
976,CG,2001,m,0-14,31
977,CG,2002,m,0-14,0
978,CG,2003,m,0-14,0
979,CG,2004,m,0-14,9
980,CG,2005,m,0-14,0
981,CG,2006,m,0-14,32
982,CG,2007,m,0-14,28
983,CG,2008,m,0-14,31
984,CH,1980,m,0-14,0
985,CH,1981,m,0-14,0
986,CH,1982,m,0-14,0
987,CH,1983,m,0-14,0
988,CH,1984,m,0-14,0
989,CH,1985,m,0-14,0
990,CH,1986,m,0-14,0
991,CH,1987,m,0-14,0
992,CH,1988,m,0-14,0
993,CH,1989,m,0-14,0
994,CH,1990,m,0-14,0
995,CH,1991,m,0-14,0
996,CH,1992,m,0-14,0
997,CH,1993,m,0-14,0
998,CH,1994,m,0-14,0
999,CH,1995,m,0-14,0
1000,CH,1996,m,0-14,1
1001,CH,1997,m,0-14,0
1002,CH,1998,m,0-14,0
1003,CH,1999,m,0-14,1
1004,CH,2000,m,0-14,0
1005,CH,2001,m,0-14,0
1006,CH,2002,m,0-14,0
1007,CH,2003,m,0-14,0
1008,CH,2004,m,0-14,0
1009,CH,2005,m,0-14,1
1010,CH,2006,m,0-14,1
1011,CH,2007,m,0-14,0
1012,CH,2008,m,0-14,0
1013,CI,1980,m,0-14,0
1014,CI,1981,m,0-14,0
1015,CI,1982,m,0-14,0
1016,CI,1983,m,0-14,0
1017,CI,1984,m,0-14,0
1018,CI,1985,m,0-14,0
1019,CI,1986,m,0-14,0
1020,CI,1987,m,0-14,0
1021,CI,1988,m,0-14,0
1022,CI,1989,m,0-14,0
1023,CI,1990,m,0-14,0
1024,CI,1991,m,0-14,0
1025,CI,1992,m,0-14,0
1026,CI,1993,m,0-14,0
1027,CI,1994,m,0-14,0
1028,CI,1995,m,0-14,41
1029,CI,1996,m,0-14,118
1030,CI,1997,m,0-14,87
1031,CI,1998,m,0-14,72
1032,CI,1999,m,0-14,98
1033,CI,2000,m,0-14,0
1034,CI,2001,m,0-14,108
1035,CI,2002,m,0-14,102
1036,CI,2003,m,0-14,116
1037,CI,2004,m,0-14,114
1038,CI,2005,m,0-14,128
1039,CI,2006,m,0-14,171
1040,CI,2007,m,0-14,173
1041,CI,2008,m,0-14,261
1042,CK,1980,m,0-14,0
1043,CK,1981,m,0-14,0
1044,CK,1982,m,0-14,0
1045,CK,1983,m,0-14,0
1046,CK,1984,m,0-14,0
1047,CK,1985,m,0-14,1
1048,CK,1986,m,0-14,0
1049,CK,1987,m,0-14,0
1050,CK,1988,m,0-14,0
1051,CK,1989,m,0-14,0
1052,CK,1990,m,0-14,0
1053,CK,1991,m,0-14,0
1054,CK,1992,m,0-14,0
1055,CK,1993,m,0-14,0
1056,CK,1994,m,0-14,0
1057,CK,1995,m,0-14,0
1058,CK,1996,m,0-14,0
1059,CK,1997,m,0-14,0
1060,CK,1998,m,0-14,0
1061,CK,1999,m,0-14,0
1062,CK,2000,m,0-14,0
1063,CK,2001,m,0-14,0
1064,CK,2002,m,0-14,0
1065,CK,2003,m,0-14,0
1066,CK,2004,m,0-14,0
1067,CK,2005,m,0-14,0
1068,CK,2006,m,0-14,0
1069,CK,2007,m,0-14,0
1070,CK,2008,m,0-14,0
1071,CL,1980,m,0-14,0
1072,CL,1981,m,0-14,0
1073,CL,1982,m,0-14,0
1074,CL,1983,m,0-14,0
1075,CL,1984,m,0-14,0
1076,CL,1985,m,0-14,0
1077,CL,1986,m,0-14,0
1078,CL,1987,m,0-14,0
1079,CL,1988,m,0-14,0
1080,CL,1989,m,0-14,0
1081,CL,1990,m,0-14,0
1082,CL,1991,m,0-14,0
1083,CL,1992,m,0-14,0
1084,CL,1993,m,0-14,0
1085,CL,1994,m,0-14,0
1086,CL,1995,m,0-14,24
1087,CL,1996,m,0-14,8
1088,CL,1997,m,0-14,11
1089,CL,1998,m,0-14,0
1090,CL,1999,m,0-14,4
1091,CL,2000,m,0-14,6
1092,CL,2001,m,0-14,2
1093,CL,2002,m,0-14,6
1094,CL,2003,m,0-14,1
1095,CL,2004,m,0-14,3
1096,CL,2005,m,0-14,3
1097,CL,2006,m,0-14,12
1098,CL,2007,m,0-14,3
1099,CL,2008,m,0-14,7
1100,CM,1980,m,0-14,0
1101,CM,1981,m,0-14,0
1102,CM,1982,m,0-14,0
1103,CM,1983,m,0-14,0
1104,CM,1984,m,0-14,0
1105,CM,1985,m,0-14,0
1106,CM,1986,m,0-14,0
1107,CM,1987,m,0-14,0
1108,CM,1988,m,0-14,0
1109,CM,1989,m,0-14,0
1110,CM,1990,m,0-14,0
1111,CM,1991,m,0-14,0
1112,CM,1992,m,0-14,0
1113,CM,1993,m,0-14,0
1114,CM,1994,m,0-14,0
1115,CM,1995,m,0-14,20
1116,CM,1996,m,0-14,34
1117,CM,1997,m,0-14,36
1118,CM,1998,m,0-14,15
1119,CM,1999,m,0-14,49
1120,CM,2000,m,0-14,41
1121,CM,2001,m,0-14,24
1122,CM,2002,m,0-14,66
1123,CM,2003,m,0-14,100
1124,CM,2004,m,0-14,127
1125,CM,2005,m,0-14,134
1126,CM,2006,m,0-14,112
1127,CM,2007,m,0-14,121
1128,CM,2008,m,0-14,108
1129,CN,1982,m,0-14,0
1130,CN,1983,m,0-14,0
1131,CN,1984,m,0-14,0
1132,CN,1985,m,0-14,0
1133,CN,1986,m,0-14,0
1134,CN,1987,m,0-14,0
1135,CN,1988,m,0-14,0
1136,CN,1989,m,0-14,0
1137,CN,1990,m,0-14,0
1138,CN,1991,m,0-14,0
1139,CN,1992,m,0-14,0
1140,CN,1993,m,0-14,0
1141,CN,1994,m,0-14,0
1142,CN,1995,m,0-14,1102
1143,CN,1996,m,0-14,1409
1144,CN,1997,m,0-14,1456
1145,CN,1998,m,0-14,1481
1146,CN,1999,m,0-14,1247
1147,CN,2000,m,0-14,1131
1148,CN,2001,m,0-14,1213
1149,CN,2002,m,0-14,925
1150,CN,2003,m,0-14,1133
1151,CN,2004,m,0-14,1375
1152,CN,2005,m,0-14,1416
1153,CN,2006,m,0-14,1023
1154,CN,2007,m,0-14,878
1155,CN,2008,m,0-14,751
1156,CO,1980,m,0-14,0
1157,CO,1981,m,0-14,0
1158,CO,1982,m,0-14,0
1159,CO,1983,m,0-14,0
1160,CO,1984,m,0-14,0
1161,CO,1985,m,0-14,0
1162,CO,1986,m,0-14,0
1163,CO,1987,m,0-14,0
1164,CO,1988,m,0-14,0
1165,CO,1989,m,0-14,0
1166,CO,1990,m,0-14,0
1167,CO,1991,m,0-14,0
1168,CO,1992,m,0-14,0
1169,CO,1993,m,0-14,0
1170,CO,1994,m,0-14,0
1171,CO,1995,m,0-14,0
1172,CO,1996,m,0-14,0
1173,CO,1997,m,0-14,0
1174,CO,1998,m,0-14,0
1175,CO,1999,m,0-14,270
1176,CO,2000,m,0-14,246
1177,CO,2001,m,0-14,223
1178,CO,2002,m,0-14,209
1179,CO,2003,m,0-14,237
1180,CO,2004,m,0-14,208
1181,CO,2005,m,0-14,178
1182,CO,2006,m,0-14,219
1183,CO,2007,m,0-14,144
1184,CO,2008,m,0-14,136
1185,CR,1980,m,0-14,0
1186,CR,1981,m,0-14,0
1187,CR,1982,m,0-14,0
1188,CR,1983,m,0-14,0
1189,CR,1984,m,0-14,0
1190,CR,1985,m,0-14,0
1191,CR,1986,m,0-14,0
1192,CR,1987,m,0-14,0
1193,CR,1988,m,0-14,0
1194,CR,1989,m,0-14,0
1195,CR,1990,m,0-14,0
1196,CR,1991,m,0-14,0
1197,CR,1992,m,0-14,0
1198,CR,1993,m,0-14,0
1199,CR,1994,m,0-14,0
1200,CR,1995,m,0-14,1
1201,CR,1996,m,0-14,0
1202,CR,1997,m,0-14,37
1203,CR,1998,m,0-14,30
1204,CR,1999,m,0-14,4
1205,CR,2000,m,0-14,14
1206,CR,2001,m,0-14,2
1207,CR,2002,m,0-14,3
1208,CR,2003,m,0-14,3
1209,CR,2004,m,0-14,1
1210,CR,2005,m,0-14,1
1211,CR,2006,m,0-14,1
1212,CR,2007,m,0-14,4
1213,CR,2008,m,0-14,3
1214,CU,1980,m,0-14,0
1215,CU,1981,m,0-14,0
1216,CU,1982,m,0-14,0
1217,CU,1983,m,0-14,0
1218,CU,1984,m,0-14,0
1219,CU,1985,m,0-14,0
1220,CU,1986,m,0-14,0
1221,CU,1987,m,0-14,0
1222,CU,1988,m,0-14,0
1223,CU,1989,m,0-14,0
1224,CU,1990,m,0-14,0
1225,CU,1991,m,0-14,0
1226,CU,1992,m,0-14,0
1227,CU,1993,m,0-14,0
1228,CU,1994,m,0-14,0
1229,CU,1995,m,0-14,2
1230,CU,1996,m,0-14,0
1231,CU,1997,m,0-14,0
1232,CU,1998,m,0-14,0
1233,CU,1999,m,0-14,1
1234,CU,2000,m,0-14,0
1235,CU,2001,m,0-14,0
1236,CU,2002,m,0-14,0
1237,CU,2003,m,0-14,2
1238,CU,2004,m,0-14,0
1239,CU,2005,m,0-14,2
1240,CU,2006,m,0-14,0
1241,CU,2007,m,0-14,0
1242,CU,2008,m,0-14,2
1243,CV,1980,m,0-14,0
1244,CV,1981,m,0-14,0
1245,CV,1982,m,0-14,0
1246,CV,1983,m,0-14,0
1247,CV,1984,m,0-14,0
1248,CV,1985,m,0-14,0
1249,CV,1987,m,0-14,0
1250,CV,1988,m,0-14,0
1251,CV,1989,m,0-14,0
1252,CV,1990,m,0-14,0
1253,CV,1995,m,0-14,0
1254,CV,1996,m,0-14,0
1255,CV,1997,m,0-14,0
1256,CV,1998,m,0-14,2
1257,CV,2000,m,0-14,0
1258,CV,2001,m,0-14,0
1259,CV,2002,m,0-14,3
1260,CV,2003,m,0-14,3
1261,CV,2004,m,0-14,1
1262,CV,2005,m,0-14,0
1263,CV,2006,m,0-14,2
1264,CV,2007,m,0-14,0
1265,CV,2008,m,0-14,0
1266,CY,1980,m,0-14,0
1267,CY,1981,m,0-14,0
1268,CY,1982,m,0-14,0
1269,CY,1983,m,0-14,0
1270,CY,1984,m,0-14,0
1271,CY,1985,m,0-14,0
1272,CY,1986,m,0-14,0
1273,CY,1987,m,0-14,0
1274,CY,1988,m,0-14,0
1275,CY,1989,m,0-14,0
1276,CY,1990,m,0-14,0
1277,CY,1991,m,0-14,0
1278,CY,1992,m,0-14,0
1279,CY,1993,m,0-14,0
1280,CY,1994,m,0-14,0
1281,CY,1995,m,0-14,0
1282,CY,1996,m,0-14,0
1283,CY,1997,m,0-14,0
1284,CY,1998,m,0-14,0
1285,CY,1999,m,0-14,5
1286,CY,2000,m,0-14,0
1287,CY,2001,m,0-14,0
1288,CY,2002,m,0-14,0
1289,CY,2003,m,0-14,0
1290,CY,2004,m,0-14,0
1291,CY,2005,m,0-14,0
1292,CY,2006,m,0-14,0
1293,CY,2007,m,0-14,0
1294,CY,2008,m,0-14,0
1295,CZ,1980,m,0-14,0
1296,CZ,1981,m,0-14,0
1297,CZ,1982,m,0-14,0
1298,CZ,1983,m,0-14,0
1299,CZ,1984,m,0-14,0
1300,CZ,1985,m,0-14,0
1301,CZ,1986,m,0-14,0
1302,CZ,1987,m,0-14,0
1303,CZ,1988,m,0-14,0
1304,CZ,1989,m,0-14,0
1305,CZ,1990,m,0-14,0
1306,CZ,1991,m,0-14,0
1307,CZ,1992,m,0-14,0
1308,CZ,1993,m,0-14,0
1309,CZ,1994,m,0-14,0
1310,CZ,1995,m,0-14,2
1311,CZ,1996,m,0-14,1
1312,CZ,1997,m,0-14,0
1313,CZ,1998,m,0-14,0
1314,CZ,1999,m,0-14,2
1315,CZ,2000,m,0-14,0
1316,CZ,2001,m,0-14,0
1317,CZ,2002,m,0-14,0
1318,CZ,2003,m,0-14,0
1319,CZ,2004,m,0-14,0
1320,CZ,2005,m,0-14,0
1321,CZ,2006,m,0-14,0
1322,CZ,2007,m,0-14,0
1323,CZ,2008,m,0-14,0
1324,DE,1980,m,0-14,0
1325,DE,1981,m,0-14,0
1326,DE,1982,m,0-14,0
1327,DE,1983,m,0-14,0
1328,DE,1984,m,0-14,0
1329,DE,1985,m,0-14,0
1330,DE,1986,m,0-14,0
1331,DE,1987,m,0-14,0
1332,DE,1988,m,0-14,0
1333,DE,1989,m,0-14,0
1334,DE,1990,m,0-14,0
1335,DE,1991,m,0-14,0
1336,DE,1992,m,0-14,0
1337,DE,1993,m,0-14,0
1338,DE,1994,m,0-14,0
1339,DE,1995,m,0-14,14
1340,DE,1996,m,0-14,20
1341,DE,1997,m,0-14,11
1342,DE,1998,m,0-14,9
1343,DE,1999,m,0-14,13
1344,DE,2000,m,0-14,0
1345,DE,2001,m,0-14,3
1346,DE,2002,m,0-14,3
1347,DE,2003,m,0-14,2
1348,DE,2004,m,0-14,5
1349,DE,2005,m,0-14,6
1350,DE,2006,m,0-14,2
1351,DE,2007,m,0-14,2
1352,DE,2008,m,0-14,2
1353,DJ,1981,m,0-14,0
1354,DJ,1982,m,0-14,0
1355,DJ,1984,m,0-14,0
1356,DJ,1985,m,0-14,0
1357,DJ,1986,m,0-14,0
1358,DJ,1987,m,0-14,0
1359,DJ,1988,m,0-14,0
1360,DJ,1989,m,0-14,0
1361,DJ,1990,m,0-14,0
1362,DJ,1991,m,0-14,0
1363,DJ,1992,m,0-14,0
1364,DJ,1993,m,0-14,0
1365,DJ,1994,m,0-14,0
1366,DJ,1995,m,0-14,0
1367,DJ,1996,m,0-14,30
1368,DJ,1997,m,0-14,52
1369,DJ,1998,m,0-14,23
1370,DJ,1999,m,0-14,25
1371,DJ,2000,m,0-14,17
1372,DJ,2001,m,0-14,17
1373,DJ,2002,m,0-14,20
1374,DJ,2003,m,0-14,10
1375,DJ,2004,m,0-14,19
1376,DJ,2005,m,0-14,18
1377,DJ,2006,m,0-14,14
1378,DJ,2007,m,0-14,14
1379,DJ,2008,m,0-14,17
1380,DK,1980,m,0-14,0
1381,DK,1981,m,0-14,0
1382,DK,1982,m,0-14,0
1383,DK,1983,m,0-14,0
1384,DK,1984,m,0-14,0
1385,DK,1985,m,0-14,0
1386,DK,1986,m,0-14,0
1387,DK,1987,m,0-14,0
1388,DK,1988,m,0-14,0
1389,DK,1989,m,0-14,0
1390,DK,1990,m,0-14,0
1391,DK,1991,m,0-14,0
1392,DK,1992,m,0-14,0
1393,DK,1993,m,0-14,0
1394,DK,1994,m,0-14,0
1395,DK,1995,m,0-14,0
1396,DK,1996,m,0-14,0
1397,DK,1997,m,0-14,1
1398,DK,1998,m,0-14,0
1399,DK,1999,m,0-14,4
1400,DK,2000,m,0-14,5
1401,DK,2001,m,0-14,1
1402,DK,2002,m,0-14,2
1403,DK,2003,m,0-14,3
1404,DK,2004,m,0-14,1
1405,DK,2005,m,0-14,0
1406,DK,2006,m,0-14,0
1407,DK,2007,m,0-14,0
1408,DK,2008,m,0-14,0
1409,DM,1980,m,0-14,0
1410,DM,1981,m,0-14,0
1411,DM,1982,m,0-14,0
1412,DM,1983,m,0-14,0
1413,DM,1984,m,0-14,0
1414,DM,1985,m,0-14,0
1415,DM,1986,m,0-14,0
1416,DM,1987,m,0-14,0
1417,DM,1988,m,0-14,0
1418,DM,1989,m,0-14,0
1419,DM,1990,m,0-14,0
1420,DM,1991,m,0-14,0
1421,DM,1992,m,0-14,0
1422,DM,1993,m,0-14,0
1423,DM,1994,m,0-14,0
1424,DM,1995,m,0-14,0
1425,DM,1996,m,0-14,0
1426,DM,1997,m,0-14,0
1427,DM,1998,m,0-14,0
1428,DM,2001,m,0-14,0
1429,DM,2002,m,0-14,0
1430,DM,2005,m,0-14,0
1431,DM,2006,m,0-14,0
1432,DM,2007,m,0-14,0
1433,DM,2008,m,0-14,0
1434,DO,1980,m,0-14,0
1435,DO,1981,m,0-14,0
1436,DO,1982,m,0-14,0
1437,DO,1983,m,0-14,0
1438,DO,1984,m,0-14,0
1439,DO,1985,m,0-14,0
1440,DO,1986,m,0-14,0
1441,DO,1987,m,0-14,0
1442,DO,1988,m,0-14,0
1443,DO,1989,m,0-14,0
1444,DO,1990,m,0-14,0
1445,DO,1991,m,0-14,0
1446,DO,1992,m,0-14,0
1447,DO,1993,m,0-14,0
1448,DO,1994,m,0-14,0
1449,DO,1995,m,0-14,0
1450,DO,1996,m,0-14,17
1451,DO,1997,m,0-14,76
1452,DO,1998,m,0-14,62
1453,DO,1999,m,0-14,90
1454,DO,2000,m,0-14,73
1455,DO,2001,m,0-14,0
1456,DO,2002,m,0-14,39
1457,DO,2003,m,0-14,52
1458,DO,2004,m,0-14,45
1459,DO,2005,m,0-14,43
1460,DO,2006,m,0-14,25
1461,DO,2007,m,0-14,23
1462,DO,2008,m,0-14,16
1463,DZ,1980,m,0-14,0
1464,DZ,1982,m,0-14,0
1465,DZ,1983,m,0-14,0
1466,DZ,1984,m,0-14,0
1467,DZ,1985,m,0-14,0
1468,DZ,1986,m,0-14,0
1469,DZ,1987,m,0-14,0
1470,DZ,1988,m,0-14,0
1471,DZ,1989,m,0-14,0
1472,DZ,1990,m,0-14,0
1473,DZ,1991,m,0-14,0
1474,DZ,1992,m,0-14,0
1475,DZ,1993,m,0-14,0
1476,DZ,1994,m,0-14,0
1477,DZ,1995,m,0-14,0
1478,DZ,1996,m,0-14,0
1479,DZ,1997,m,0-14,659
1480,DZ,1998,m,0-14,0
1481,DZ,1999,m,0-14,40
1482,DZ,2000,m,0-14,59
1483,DZ,2001,m,0-14,41
1484,DZ,2002,m,0-14,39
1485,DZ,2003,m,0-14,40
1486,DZ,2004,m,0-14,63
1487,DZ,2005,m,0-14,53
1488,DZ,2006,m,0-14,41
1489,DZ,2007,m,0-14,95
1490,DZ,2008,m,0-14,99
1491,EC,1980,m,0-14,0
1492,EC,1981,m,0-14,0
1493,EC,1982,m,0-14,0
1494,EC,1983,m,0-14,0
1495,EC,1984,m,0-14,0
1496,EC,1985,m,0-14,0
1497,EC,1986,m,0-14,0
1498,EC,1987,m,0-14,0
1499,EC,1988,m,0-14,0
1500,EC,1989,m,0-14,0
1501,EC,1990,m,0-14,0
1502,EC,1991,m,0-14,0
1503,EC,1992,m,0-14,0
1504,EC,1993,m,0-14,0
1505,EC,1994,m,0-14,0
1506,EC,1995,m,0-14,0
1507,EC,1996,m,0-14,0
1508,EC,1997,m,0-14,0
1509,EC,1998,m,0-14,169
1510,EC,1999,m,0-14,0
1511,EC,2000,m,0-14,0
1512,EC,2001,m,0-14,39
1513,EC,2002,m,0-14,0
1514,EC,2003,m,0-14,18
1515,EC,2004,m,0-14,84
1516,EC,2005,m,0-14,48
1517,EC,2006,m,0-14,32
1518,EC,2007,m,0-14,42
1519,EC,2008,m,0-14,32
1520,EE,1980,m,0-14,0
1521,EE,1981,m,0-14,0
1522,EE,1982,m,0-14,0
1523,EE,1983,m,0-14,0
1524,EE,1984,m,0-14,0
1525,EE,1985,m,0-14,0
1526,EE,1986,m,0-14,0
1527,EE,1987,m,0-14,0
1528,EE,1988,m,0-14,0
1529,EE,1989,m,0-14,0
1530,EE,1990,m,0-14,0
1531,EE,1991,m,0-14,0
1532,EE,1992,m,0-14,0
1533,EE,1993,m,0-14,0
1534,EE,1994,m,0-14,0
1535,EE,1995,m,0-14,0
1536,EE,1996,m,0-14,1
1537,EE,1997,m,0-14,0
1538,EE,1998,m,0-14,0
1539,EE,1999,m,0-14,0
1540,EE,2000,m,0-14,0
1541,EE,2001,m,0-14,0
1542,EE,2002,m,0-14,0
1543,EE,2003,m,0-14,0
1544,EE,2004,m,0-14,0
1545,EE,2005,m,0-14,0
1546,EE,2006,m,0-14,0
1547,EE,2007,m,0-14,0
1548,EE,2008,m,0-14,0
1549,EG,1980,m,0-14,0
1550,EG,1981,m,0-14,0
1551,EG,1982,m,0-14,0
1552,EG,1983,m,0-14,0
1553,EG,1984,m,0-14,0
1554,EG,1985,m,0-14,0
1555,EG,1986,m,0-14,0
1556,EG,1987,m,0-14,0
1557,EG,1988,m,0-14,0
1558,EG,1989,m,0-14,0
1559,EG,1990,m,0-14,0
1560,EG,1991,m,0-14,0
1561,EG,1992,m,0-14,0
1562,EG,1993,m,0-14,0
1563,EG,1994,m,0-14,0
1564,EG,1995,m,0-14,223
1565,EG,1996,m,0-14,58
1566,EG,1997,m,0-14,50
1567,EG,1998,m,0-14,45
1568,EG,1999,m,0-14,31
1569,EG,2000,m,0-14,21
1570,EG,2001,m,0-14,34
1571,EG,2002,m,0-14,39
1572,EG,2003,m,0-14,42
1573,EG,2004,m,0-14,14
1574,EG,2005,m,0-14,25
1575,EG,2006,m,0-14,54
1576,EG,2007,m,0-14,35
1577,EG,2008,m,0-14,13
1578,ER,1990,m,0-14,0
1579,ER,1992,m,0-14,0
1580,ER,1993,m,0-14,0
1581,ER,1994,m,0-14,0
1582,ER,1995,m,0-14,0
1583,ER,1996,m,0-14,0
1584,ER,1997,m,0-14,0
1585,ER,1998,m,0-14,4
1586,ER,1999,m,0-14,3
1587,ER,2000,m,0-14,9
1588,ER,2001,m,0-14,5
1589,ER,2002,m,0-14,16
1590,ER,2003,m,0-14,17
1591,ER,2004,m,0-14,14
1592,ER,2005,m,0-14,9
1593,ER,2006,m,0-14,6
1594,ER,2007,m,0-14,21
1595,ER,2008,m,0-14,0
1596,ES,1980,m,0-14,0
1597,ES,1981,m,0-14,0
1598,ES,1982,m,0-14,0
1599,ES,1983,m,0-14,0
1600,ES,1984,m,0-14,0
1601,ES,1985,m,0-14,0
1602,ES,1986,m,0-14,0
1603,ES,1987,m,0-14,0
1604,ES,1988,m,0-14,0
1605,ES,1989,m,0-14,0
1606,ES,1990,m,0-14,0
1607,ES,1991,m,0-14,0
1608,ES,1992,m,0-14,0
1609,ES,1993,m,0-14,0
1610,ES,1995,m,0-14,22
1611,ES,1996,m,0-14,0
1612,ES,1997,m,0-14,0
1613,ES,1998,m,0-14,25
1614,ES,1999,m,0-14,0
1615,ES,2000,m,0-14,0
1616,ES,2001,m,0-14,13
1617,ES,2002,m,0-14,22
1618,ES,2003,m,0-14,7
1619,ES,2004,m,0-14,14
1620,ES,2005,m,0-14,13
1621,ES,2006,m,0-14,18
1622,ES,2007,m,0-14,10
1623,ES,2008,m,0-14,18
1624,ET,1980,m,0-14,0
1625,ET,1981,m,0-14,0
1626,ET,1982,m,0-14,0
1627,ET,1983,m,0-14,0
1628,ET,1984,m,0-14,0
1629,ET,1985,m,0-14,0
1630,ET,1986,m,0-14,0
1631,ET,1987,m,0-14,0
1632,ET,1988,m,0-14,0
1633,ET,1989,m,0-14,0
1634,ET,1990,m,0-14,0
1635,ET,1991,m,0-14,0
1636,ET,1992,m,0-14,0
1637,ET,1993,m,0-14,0
1638,ET,1994,m,0-14,0
1639,ET,1995,m,0-14,247
1640,ET,1996,m,0-14,302
1641,ET,1997,m,0-14,579
1642,ET,1998,m,0-14,715
1643,ET,1999,m,0-14,692
1644,ET,2000,m,0-14,915
1645,ET,2001,m,0-14,913
1646,ET,2002,m,0-14,1251
1647,ET,2003,m,0-14,1110
1648,ET,2004,m,0-14,1160
1649,ET,2005,m,0-14,1109
1650,ET,2006,m,0-14,978
1651,ET,2007,m,0-14,1055
1652,ET,2008,m,0-14,978
1653,FI,1980,m,0-14,0
1654,FI,1981,m,0-14,0
1655,FI,1982,m,0-14,0
1656,FI,1983,m,0-14,0
1657,FI,1984,m,0-14,0
1658,FI,1985,m,0-14,0
1659,FI,1986,m,0-14,0
1660,FI,1987,m,0-14,0
1661,FI,1988,m,0-14,0
1662,FI,1989,m,0-14,0
1663,FI,1990,m,0-14,0
1664,FI,1991,m,0-14,0
1665,FI,1992,m,0-14,0
1666,FI,1993,m,0-14,0
1667,FI,1994,m,0-14,0
1668,FI,1995,m,0-14,1
1669,FI,1996,m,0-14,0
1670,FI,1997,m,0-14,0
1671,FI,1998,m,0-14,0
1672,FI,1999,m,0-14,0
1673,FI,2000,m,0-14,0
1674,FI,2001,m,0-14,0
1675,FI,2002,m,0-14,0
1676,FI,2003,m,0-14,0
1677,FI,2004,m,0-14,0
1678,FI,2005,m,0-14,1
1679,FI,2006,m,0-14,0
1680,FI,2007,m,0-14,0
1681,FI,2008,m,0-14,0
1682,FJ,1980,m,0-14,0
1683,FJ,1981,m,0-14,0
1684,FJ,1982,m,0-14,0
1685,FJ,1983,m,0-14,0
1686,FJ,1984,m,0-14,0
1687,FJ,1985,m,0-14,0
1688,FJ,1986,m,0-14,0
1689,FJ,1987,m,0-14,0
1690,FJ,1988,m,0-14,0
